Sales Amount,Quantity Sold,Order Date,Customer Rating,Discount (%),Product Category_Beauty & Health,Product Category_Books,Product Category_Electronics,Product Category_Fashion,Product Category_Grocery,Product Category_Home Decor,Product Category_Toys & Baby,Region_Central,Region_East,Region_North,Region_South,Region_West,Payment Method_COD,Payment Method_Credit Card,Payment Method_Debit Card,Payment Method_Net Banking,Payment Method_UPI
0.1741173849446486,-0.73921306304881,2023-01-19 12:00:00,-0.9616448205532544,0.07559830682953635,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0.11986145791276946,-0.73921306304881,2023-01-20 00:00:00,0.33077273238096405,-1.2989163627984,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
-0.20711134737868767,-1.1233289418851236,2023-01-20 12:00:00,-1.5647730119225562,0.07559830682953635,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0.11626835016231389,-1.507444820721437,2023-01-21 00:00:00,0.5030950727721933,-0.6116590279844317,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0.25693851859264955,0.797250452296444,2023-01-21 12:00:00,0.7615785833590368,1.4501129764574725,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
-1.252885358148782,0.797250452296444,2023-01-22 00:00:00,0.9339009237502658,0.7628556416435044,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1.1140743724638265,-1.1233289418851236,2023-01-22 12:00:00,-1.0478059907488688,0.07559830682953635,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1.3605615641450788,0.797250452296444,2023-01-23 00:00:00,0.0722892217941205,-0.6116590279844317,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0.47072842974475615,1.1813663311327576,2023-01-23 12:00:00,0.5030950727721933,0.07559830682953635,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
-0.24430001259590284,-1.507444820721437,2023-01-24 00:00:00,0.33077273238096405,1.4501129764574725,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.8902237596104442,1.565482209969071,2023-01-24 12:00:00,-0.5308389695751816,0.7628556416435044,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-1.1558714488864816,0.797250452296444,2023-01-25 00:00:00,1.1923844343371102,-1.2989163627984,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
-1.4373914411346758,-0.73921306304881,2023-01-25 12:00:00,0.33077273238096405,0.7628556416435044,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
-1.0137640373559638,1.1813663311327576,2023-01-26 00:00:00,-0.9616448205532544,-0.6116590279844317,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1.773409644672424,0.797250452296444,2023-01-26 12:00:00,-1.7370953523137855,-0.6116590279844317,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
-1.538717079697523,1.1813663311327576,2023-01-27 00:00:00,-1.3924506715313272,-1.2989163627984,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0.37137900044465955,0.41313457346013055,2023-01-27 12:00:00,-0.18619428879272343,0.07559830682953635,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
0.21903123182534326,1.565482209969071,2023-01-28 00:00:00,1.623190285315183,0.7628556416435044,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0.6882911040348411,0.029018694623817037,2023-01-28 12:00:00,-0.444677799379567,-1.2989163627984,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
-0.28687833943880137,-0.73921306304881,2023-01-29 00:00:00,0.589256242967808,1.4501129764574725,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0.019074785512490644,-0.73921306304881,2023-01-29 12:00:00,-1.1339671609444835,-1.2989163627984,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0.6115782535626145,-1.507444820721437,2023-01-30 00:00:00,-1.3062895013357125,-1.2989163627984,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.48737375191422233,1.1813663311327576,2023-01-30 12:00:00,1.5370291151195679,1.4501129764574725,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.7026009061665112,-1.1233289418851236,2023-01-31 00:00:00,-0.7893224801620251,1.4501129764574725,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-1.6932207129671124,-0.73921306304881,2023-01-31 12:00:00,1.3647067747283386,1.4501129764574725,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
-0.9501660301729001,1.1813663311327576,2023-02-01 00:00:00,1.1923844343371102,0.07559830682953635,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
-1.5433881197731152,1.1813663311327576,2023-02-01 12:00:00,1.2785456045327244,-1.2989163627984,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0.3500000093294489,-0.3550971842124965,2023-02-02 00:00:00,0.6754174131634222,0.07559830682953635,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.3515542789470017,-0.3550971842124965,2023-02-02 12:00:00,1.0200620939458809,-1.2989163627984,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
-1.5396153566351367,0.029018694623817037,2023-02-03 00:00:00,0.7615785833590368,0.7628556416435044,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
-0.1898644301765009,0.41313457346013055,2023-02-03 12:00:00,-0.8754836503576398,-1.2989163627984,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1.3790660690599248,0.029018694623817037,2023-02-04 00:00:00,-0.9616448205532544,0.7628556416435044,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.0570990987971675,0.797250452296444,2023-02-04 12:00:00,-0.013871948401494139,-1.2989163627984,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.4669556666067778,-1.1233289418851236,2023-02-05 00:00:00,1.623190285315183,0.07559830682953635,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
-0.5847469719515683,0.797250452296444,2023-02-05 12:00:00,-1.2201283311400979,0.7628556416435044,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
-0.1823189039005442,0.797250452296444,2023-02-06 00:00:00,-0.10003311859710878,-1.2989163627984,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
-0.4271891970940915,-1.507444820721437,2023-02-06 12:00:00,-0.7893224801620251,0.7628556416435044,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.7742834057880998,0.797250452296444,2023-02-07 00:00:00,-0.10003311859710878,0.7628556416435044,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1.5917780478868948,0.029018694623817037,2023-02-07 12:00:00,-0.013871948401494139,-1.2989163627984,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1.2328265836163832,-0.73921306304881,2023-02-08 00:00:00,1.3647067747283386,1.4501129764574725,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1.1911465337110985,-0.73921306304881,2023-02-08 12:00:00,0.15845039198973515,0.7628556416435044,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
-0.2838241978509141,-0.3550971842124965,2023-02-09 00:00:00,-0.35851662918395233,0.7628556416435044,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
-1.2607901951997844,-1.1233289418851236,2023-02-09 12:00:00,-1.1339671609444835,-0.6116590279844317,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
-1.3579837598496076,-1.1233289418851236,2023-02-10 00:00:00,-0.013871948401494139,-0.6116590279844317,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
-1.2379739609843914,-1.507444820721437,2023-02-10 12:00:00,1.623190285315183,0.07559830682953635,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1.0485001560180123,0.029018694623817037,2023-02-11 00:00:00,1.4508679449239537,-1.2989163627984,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.7775172027635098,-0.3550971842124965,2023-02-11 12:00:00,0.7615785833590368,0.07559830682953635,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
-0.511986540004843,-1.1233289418851236,2023-02-12 00:00:00,-0.7031613099664105,1.4501129764574725,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
-1.6518999738368734,-0.73921306304881,2023-02-12 12:00:00,0.33077273238096405,-1.2989163627984,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.7905150195353021,0.797250452296444,2023-02-13 00:00:00,-0.2723554589883377,-0.6116590279844317,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0.5533699080052343,0.797250452296444,2023-02-13 12:00:00,0.9339009237502658,0.07559830682953635,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.6636156870740682,-0.3550971842124965,2023-02-14 00:00:00,-1.7370953523137855,0.07559830682953635,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
-1.0823923953896653,0.029018694623817037,2023-02-14 12:00:00,-0.10003311859710878,-0.6116590279844317,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
-0.6111563139174168,0.029018694623817037,2023-02-15 00:00:00,0.6754174131634222,-1.2989163627984,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1.7780806847480162,0.41313457346013055,2023-02-15 12:00:00,-1.0478059907488688,1.4501129764574725,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.21447721826712157,1.565482209969071,2023-02-16 00:00:00,1.1923844343371102,0.07559830682953635,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0.6254117184018685,-1.1233289418851236,2023-02-16 12:00:00,-1.2201283311400979,-1.2989163627984,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1.020294260176936,0.029018694623817037,2023-02-17 00:00:00,1.2785456045327244,-1.2989163627984,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1.7789789616856302,-0.73921306304881,2023-02-17 12:00:00,1.106223264141495,0.07559830682953635,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
-1.281270909377381,-0.3550971842124965,2023-02-18 00:00:00,1.1923844343371102,-1.2989163627984,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.4044355917488508,0.41313457346013055,2023-02-18 12:00:00,0.8477397535546515,0.07559830682953635,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.8000367550740094,1.1813663311327576,2023-02-19 00:00:00,1.4508679449239537,-1.2989163627984,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1.7119675021396337,-1.507444820721437,2023-02-19 12:00:00,0.9339009237502658,0.07559830682953635,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0.24777609382898785,1.1813663311327576,2023-02-20 00:00:00,1.5370291151195679,0.7628556416435044,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0.03165066263908515,0.797250452296444,2023-02-20 12:00:00,1.106223264141495,-0.6116590279844317,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
-0.8138075910431111,-1.507444820721437,2023-02-21 00:00:00,0.9339009237502658,0.07559830682953635,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0.9633435023322151,-1.1233289418851236,2023-02-21 12:00:00,-0.6170001397707963,0.7628556416435044,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.26514003754854515,-0.73921306304881,2023-02-22 00:00:00,-0.6170001397707963,0.07559830682953635,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0.7522484219929503,-1.507444820721437,2023-02-22 12:00:00,-1.3062895013357125,1.4501129764574725,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.4060143771883418,1.565482209969071,2023-02-23 00:00:00,1.106223264141495,1.4501129764574725,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
-1.631958225821845,1.1813663311327576,2023-02-23 12:00:00,1.7093514555107971,-1.2989163627984,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
-0.4807265025758795,-1.1233289418851236,2023-02-24 00:00:00,0.5030950727721933,0.07559830682953635,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.5567833603681671,1.565482209969071,2023-02-24 12:00:00,-0.8754836503576398,1.4501129764574725,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
-1.6851362205285876,0.797250452296444,2023-02-25 00:00:00,-0.18619428879272343,1.4501129764574725,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.4879372338987287,1.565482209969071,2023-02-25 12:00:00,1.106223264141495,1.4501129764574725,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1.1404837144296749,0.41313457346013055,2023-02-26 00:00:00,-1.7370953523137855,1.4501129764574725,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1.3763712382470832,0.41313457346013055,2023-02-26 12:00:00,-0.18619428879272343,-0.6116590279844317,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
1.7225671700034777,-0.3550971842124965,2023-02-27 00:00:00,0.7615785833590368,0.07559830682953635,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.14926231259635295,-1.1233289418851236,2023-02-27 12:00:00,-0.35851662918395233,0.7628556416435044,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
0.5025274333362879,0.797250452296444,2023-02-28 00:00:00,1.4508679449239537,1.4501129764574725,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1.5369831546924473,0.029018694623817037,2023-02-28 12:00:00,0.2446115621853494,-1.2989163627984,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
0.9403476127292995,0.41313457346013055,2023-03-01 00:00:00,0.6754174131634222,0.7628556416435044,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.3614353252607545,-1.1233289418851236,2023-03-01 12:00:00,1.3647067747283386,-0.6116590279844317,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
-0.5770217902880889,0.029018694623817037,2023-03-02 00:00:00,-1.3062895013357125,-0.6116590279844317,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
-1.4206834900950573,-0.3550971842124965,2023-03-02 12:00:00,-1.1339671609444835,1.4501129764574725,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
-1.5318901749716574,1.565482209969071,2023-03-03 00:00:00,-0.8754836503576398,0.07559830682953635,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1.1879127367356885,0.41313457346013055,2023-03-03 12:00:00,-0.013871948401494139,-1.2989163627984,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0589582815425475,-1.1233289418851236,2023-03-04 00:00:00,-1.0478059907488688,-1.2989163627984,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0.2211870964756166,-1.507444820721437,2023-03-04 12:00:00,-1.0478059907488688,1.4501129764574725,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0.2398712567779856,0.029018694623817037,2023-03-05 00:00:00,0.6754174131634222,-1.2989163627984,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0.03650135810220017,1.565482209969071,2023-03-05 12:00:00,-0.6170001397707963,1.4501129764574725,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
1.2083934509132852,0.41313457346013055,2023-03-06 00:00:00,-0.18619428879272343,1.4501129764574725,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0.29933719004802534,0.797250452296444,2023-03-06 12:00:00,1.3647067747283386,-1.2989163627984,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-1.238333271759437,0.029018694623817037,2023-03-07 00:00:00,-0.444677799379567,0.7628556416435044,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
0.7806339732215493,0.41313457346013055,2023-03-07 12:00:00,-1.3062895013357125,0.07559830682953635,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
-1.0705351398131617,0.029018694623817037,2023-03-08 00:00:00,-0.444677799379567,1.4501129764574725,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1.1805468658472544,1.565482209969071,2023-03-08 12:00:00,-0.013871948401494139,-0.6116590279844317,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.10548902691094716,0.41313457346013055,2023-03-09 00:00:00,0.2446115621853494,-1.2989163627984,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
1.520095548265306,1.1813663311327576,2023-03-09 12:00:00,-0.2723554589883377,0.7628556416435044,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0.11572938399974556,-1.1233289418851236,2023-03-10 00:00:00,1.2785456045327244,1.4501129764574725,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1.0997019414620042,1.565482209969071,2023-03-10 12:00:00,-1.3924506715313272,-1.2989163627984,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0.3428137938285377,0.029018694623817037,2023-03-11 00:00:00,0.589256242967808,0.7628556416435044,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
-1.487515294253531,0.797250452296444,2023-03-11 12:00:00,1.3647067747283386,-0.6116590279844317,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
-0.5048003245039319,-1.507444820721437,2023-03-12 00:00:00,0.7615785833590368,-1.2989163627984,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
-0.0200900889674751,0.029018694623817037,2023-03-12 12:00:00,1.0200620939458809,-1.2989163627984,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.3700587838618479,-1.1233289418851236,2023-03-13 00:00:00,0.0722892217941205,-0.6116590279844317,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.728650937357314,0.41313457346013055,2023-03-13 12:00:00,1.3647067747283386,0.7628556416435044,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
-1.0487968379229056,-1.507444820721437,2023-03-14 00:00:00,0.8477397535546515,0.7628556416435044,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0.7112869936377567,-0.73921306304881,2023-03-14 12:00:00,-0.35851662918395233,0.07559830682953635,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
-1.6030337084306776,0.029018694623817037,2023-03-15 00:00:00,0.0722892217941205,-0.6116590279844317,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
-1.3631937660877682,-0.3550971842124965,2023-03-15 12:00:00,-1.5647730119225562,-1.2989163627984,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
-0.28598006250118746,-0.73921306304881,2023-03-16 00:00:00,1.106223264141495,-1.2989163627984,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.4899134431614793,0.029018694623817037,2023-03-16 12:00:00,-0.18619428879272343,-0.6116590279844317,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
-1.1285638299830192,1.1813663311327576,2023-03-17 00:00:00,0.589256242967808,0.7628556416435044,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1.554230071894634,-0.3550971842124965,2023-03-17 12:00:00,0.2446115621853494,1.4501129764574725,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0.7585363605562475,-1.507444820721437,2023-03-18 00:00:00,-0.10003311859710878,0.7628556416435044,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
-0.5391145035207826,0.797250452296444,2023-03-18 12:00:00,-1.0478059907488688,-0.6116590279844317,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1.4532637441068326,1.1813663311327576,2023-03-19 00:00:00,-0.8754836503576398,0.07559830682953635,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0.37066037889456843,-0.73921306304881,2023-03-19 12:00:00,1.5370291151195679,0.07559830682953635,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
-1.428229016371014,0.41313457346013055,2023-03-20 00:00:00,1.0200620939458809,1.4501129764574725,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
1.3467280993058248,-1.1233289418851236,2023-03-20 12:00:00,-0.10003311859710878,-1.2989163627984,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
-0.8711176596628775,0.797250452296444,2023-03-21 00:00:00,-0.444677799379567,-1.2989163627984,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
0.8927389350357632,1.1813663311327576,2023-03-21 12:00:00,1.3647067747283386,1.4501129764574725,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0.7709325822953192,0.41313457346013055,2023-03-22 00:00:00,-0.7031613099664105,-0.6116590279844317,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
-1.568719529413827,0.41313457346013055,2023-03-22 12:00:00,-1.1339671609444835,-0.6116590279844317,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
